uuid;seller_id;seller_firstname;seller_lastname;date_joined;country;contact_region;contact_date;contact_customer_fullname;contact_type;contact_product_type_offered_id;contact_product_type_offered;sale_net_amount;sale_gross_amount;sale_tax_rate;sale_product_total_cost
b659f5d9-83bf-41a8-9e98-d526d9094dc7;5618;Denny;Bailey;2016-12-27;sw;Afghanistan;2012-08-16;Denny Bailey;DuckDuckGo;5618;Brahma;62.8632148722481;59.6256541095794;0.001190064475494;95.3568390968055
;1687;Denny;Willis;2018-04-12;D9;Afghanistan;2008-01-23;Denny Willis;Yandex.ru;1687;Guaranito;113.921735542324;120.485288952703;0.001387805678597;45.5137560886861
2bffefdb-4885-43dd-8f4a-81e51ef674a4;7958;Eileen;Robinson;2018-01-08;0A;Afghanistan;2012-01-14;Eileen Robinson;Ask;7958;Evolution Fresh;93.3060947159799;74.4303403689667;0.001426857431152;41.5675626595354
294dd32e-9f86-497f-a01c-71620969308e;8369;Elly;Nicholls;2017-04-19;iD;Afghanistan;2008-03-14;Elly Nicholls;Google;8369;SunnyD;38.8630380615886;91.5441146756262;0.001645527780822;106.109862084086
;1347;Emma;Waterhouse;2010-06-30;Sn;Afghanistan;2013-06-21;Emma Waterhouse;DuckDuckGo;1347;Jack Daniels;48.3490905381502;117.08776958384;0.002113393043221;52.238867138158
06726638-fcd2-493a-b42c-1139a0de4531;8950;Emmanuelle;Keys;2020-09-20;1J;Afghanistan;2009-03-08;Emmanuelle Keys;Bing;8950;Guaranito;108.344862035171;69.6319414417408;0.002136046067875;39.9779438390294
4480dfa9-328a-4973-8fc8-32227859114e;4809;Ethan;Drake;2009-01-16;Kd;Afghanistan;2020-10-30;Ethan Drake;Yahoo;4809;Granini;61.1521046432443;145.845388080387;0.00244843121732;20.666407532369
e0fde000-ddf0-436c-8806-5af8c0962b75;2272;Faith;Strong;2012-04-23;O8;Afghanistan;2016-04-08;Faith Strong;Google;2272;Brahma;94.475781536417;102.034962750522;0.002582978924077;39.4706060655744
;1948;Gina;Oliver;2012-07-14;yS;Afghanistan;2013-01-02;Gina Oliver;Wolfamalpha;1948;Jameson;105.067003956561;104.327331952903;0.002583452967267;104.406172512754
a998c4d9-46db-42cc-a31b-379bae84cad0;6605;Harvey;Barrett;2019-08-02;Tx;Afghanistan;2007-01-02;Harvey Barrett;Bing;6605;Guinness;98.6006008137952;85.9726032852068;0.002626039554657;29.6851748957695
;1547;Hazel;Hall;2016-09-17;1Q;Afghanistan;2014-06-09;Hazel Hall;DuckDuckGo;1547;Cappy;89.4341120670708;76.4172247952862;0.002649687697482;61.9441286637188
a9edcbaf-8065-42b8-9748-dc563ba807f2;9141;Ivy;Campbell;2016-10-21;j7;Afghanistan;2014-04-15;Ivy Campbell;Bing;9141;Aquafina;61.4151012834232;107.363283502107;0.002785399091796;68.9629846019498
5e02cd9f-7788-4488-b9f9-fcda2d03cdc4;7929;Ivy;Wright;2019-05-24;K4;Afghanistan;2014-09-07;Ivy Wright;Wolfamalpha;7929;Heineken;71.9911401905078;58.6418840371267;0.003089344596066;107.727592259053
57c44479-cf6c-4935-b916-2ef609cd3902;9478;Jade;Sinclair;2017-05-22;NN;Afghanistan;2019-05-22;Jade Sinclair;Ask;9478;Nestlé Waters;57.4728940611113;51.0288261906378;0.003266158980907;92.9929965934684
;465;Jane;Vernon;2007-07-26;88;Afghanistan;2019-04-10;Jane Vernon;Wolfamalpha;465;Prigat;64.3211966172425;91.7171662285538;0.003589936068091;15.9456979753197
66dcc24e-c8fd-4052-bfee-e0b8ae8b818e;9461;Jasmine;Jefferson;2011-11-26;0c;Afghanistan;2014-06-30;Jasmine Jefferson;AOL.com;9461;Icehouse;109.559363090228;89.0543631837025;0.003679805902615;15.1365671046714
7660f9cc-eb3a-4982-b6ec-821a6bcf218b;6653;Jennifer;Richards;2015-04-04;xp;Afghanistan;2015-07-31;Jennifer Richards;Baidu;6653;Jack Daniels;90.7601105741971;79.8660140092792;0.003931443674458;105.99165321793
;545;Johnny;Garcia;2016-09-12;37;Afghanistan;2022-02-02;Johnny Garcia;Go.com;545;Corona;37.9214988113015;78.8020652857619;0.004365626258946;12.734219149097
6dc54084-4960-4e14-92e6-1d49144d31eb;5030;Josh;Tennant;2012-02-25;tK;Afghanistan;2012-02-19;Josh Tennant;Wolfamalpha;5030;Stella Artois;38.4709050340908;104.595701100582;0.004404778128678;94.8858449398008
f57ea773-2593-4e99-a989-0a8465b2e429;6218;Joyce;Curtis;2011-06-11;zt;Afghanistan;2021-07-12;Joyce Curtis;Baidu;6218;Blue Moon;40.9640934048053;124.871335397415;0.004687117414869;79.4598563678841
;1551;Kassandra;Briggs;2012-06-17;2P;Afghanistan;2009-05-20;Kassandra Briggs;Google;1551;Coca Cola;50.0321143660844;110.879916449487;0.004739351107152;32.0555722816175
35f9ad54-f936-4c7e-bd90-ede0b216eabf;5899;Lana;Radcliffe;2014-04-22;c1;Afghanistan;2021-06-27;Lana Radcliffe;Google;5899;Skol;92.518332888148;68.6767293637044;0.004776629621525;83.682822288332
c98d370f-efe8-47e1-8b11-bee29750ef55;3185;Lucas;Warden;2021-03-11;VS;Afghanistan;2013-01-09;Lucas Warden;Yandex.ru;3185;Malibu;102.980866963501;72.3503342388898;0.004954924343599;84.3652699121112
3c1a53d5-76b9-41ec-9c9b-420f8cf2538a;8277;Madison;Jones;2006-11-06;RF;Afghanistan;2008-06-23;Madison Jones;Go.com;8277;Hennessy;38.9772568563825;92.2076700042038;0.004979626277918;79.6838819774258
01a4e174-5da5-43f5-99dc-15e781a88977;8969;Maria;Oswald;2006-07-25;hl;Afghanistan;2020-05-01;Maria Oswald;Yandex.ru;8969;Cappy;79.3368475513239;136.428496979377;0.005097126124938;107.008650103122
;1243;Marie;Holt;2009-12-24;SL;Afghanistan;2006-05-23;Marie Holt;DuckDuckGo;1243;Pepsi;46.6464574810334;84.499817157397;0.005166320598296;62.1033261241872
8041e35f-db6b-4d1a-9aaa-46676403f9bc;5126;Matthew;Hogg;2017-08-20;b4;Afghanistan;2021-09-09;Matthew Hogg;DuckDuckGo;5126;Cappy;68.4536890794773;130.21017728616;0.005258787425821;92.6775999603223
7e7c6b03-fc15-4d57-b797-150d7d70ced2;5432;Maxwell;Kennedy;2013-11-21;I3;Afghanistan;2021-07-22;Maxwell Kennedy;Baidu;5432;Guinness;86.9045002194608;57.4076964540443;0.005315912889929;10.2484814674819
9fbf3932-7458-4368-ad60-7f91f730a3b8;9322;Melania;Little;2012-02-28;m5;Afghanistan;2022-02-22;Melania Little;Yahoo;9322;Guaranito;103.99588584434;80.2015013062402;0.00538667058823;24.7301231952059
68b276c8-343e-497e-8239-9c7ab246135c;4967;Melania;Weasley;2016-07-23;nQ;Afghanistan;2015-12-22;Melania Weasley;Yahoo;4967;SunnyD;124.633521042594;138.430978078596;0.005419041032632;95.0550751271914
048b06f4-946e-4240-9c49-326df0c6b361;3918;Michael;Mitchell;2017-09-04;lr;Afghanistan;2008-10-07;Michael Mitchell;Baidu;3918;Ciroc;112.264448158566;76.0117087774033;0.005671288820762;95.6270421504169
;1978;Michelle;Mitchell;2010-10-24;sq;Afghanistan;2012-03-28;Michelle Mitchell;Bing;1978;Kool-Aid;109.93687279892;60.2584499024127;0.006489048249316;101.446449386629
37525b5b-808f-4eaa-ae07-ae429b509824;4794;Moira;Allen;2015-07-23;va;Afghanistan;2014-03-21;Moira Allen;Go.com;4794;Bud Light;109.447787381917;71.338157917996;0.006711692552414;22.2020238564359
9f78758c-20c8-4e82-901b-f9cbabc51090;5734;Owen;Carter;2011-05-05;lY;Afghanistan;2022-02-06;Owen Carter;Yandex.ru;5734;Moutai;58.2703551064573;52.0524792350142;0.006729712247257;11.2288123393565
;1576;Ramon;Michael;2018-01-11;ZZ;Afghanistan;2015-04-30;Ramon Michael;Ask;1576;Guaranito;98.4851242101216;82.949615060794;0.006920911840592;61.3649640881293
2fcf6d97-3f56-4b8d-97a2-e808c8e03679;3623;Regina;Osmond;2018-02-14;yp;Afghanistan;2016-10-07;Regina Osmond;Baidu;3623;Brahma;40.0085697257931;82.3830642478462;0.006969530138639;23.2182780323635
5c2b809a-04aa-42f8-b4e1-e766112418bc;2283;Sage;Neville;2006-08-08;Et;Afghanistan;2014-06-15;Sage Neville;Yandex.ru;2283;Evian;84.3551301580645;88.9163098698092;0.006972610953717;24.651385741146
fe5454f4-8b17-40b0-ba67-a186409b9d08;5286;Stella;Walker;2008-08-27;BG;Afghanistan;2006-10-10;Stella Walker;Yahoo;5286;Hennessy;67.8722107945346;113.87358202174;0.007055100056834;64.0223314538702
;1531;Tony;West;2021-10-17;Lt;Afghanistan;2020-06-27;Tony West;Google;1531;SunnyD;97.0698518767347;138.966156696885;0.00707805017339;54.2412565686932
cb7d7cb9-1fbf-4030-98c6-450a0644efe2;6540;Valentina;Burnley;2009-12-28;B5;Afghanistan;2012-07-25;Valentina Burnley;Google;6540;Jameson;95.217526609645;129.792345936779;0.007305914073859;86.0712206736539
;1526;Anabel;Whittle;2015-03-09;BM;Albania;2010-07-19;Anabel Whittle;Yandex.ru;1526;Budweiser;107.059206031756;139.28968224036;0.007343763023309;109.1418330698
4e63d489-e966-40bd-8834-d00c509da55c;6563;Benny;Saunders;2008-04-24;p7;Albania;2014-09-26;Benny Saunders;Yandex.ru;6563;Prigat;30.3059290378848;143.670405938137;0.007458442825572;102.195851062516
a4d281a9-3948-49f6-a3c9-02877ba415a1;8541;Cassandra;Kerr;2021-09-30;Yk;Albania;2007-07-02;Cassandra Kerr;Go.com;8541;Malibu;59.9751797369566;143.376090695325;0.007663422267727;75.5973795138287
3ea308b8-bbfa-44b7-a0bf-a139c4d51dfb;5256;Clint;Holt;2014-04-25;N6;Albania;2006-07-14;Clint Holt;Google;5256;Highland Spring;110.242076884137;71.1852712240933;0.007771611682964;38.8177661978722
278a910a-c71f-4ac8-8364-58630a1c9689;8859;Courtney;Whatson;2006-06-18;7W;Albania;2010-10-27;Courtney Whatson;Ask;8859;Agua Vida;61.4794060645995;125.029088899041;0.008062338925927;65.2948804662073
889b0451-971c-476a-b51c-b8b12d83afdc;2225;Crystal;Hall;2014-06-16;JA;Albania;2013-03-09;Crystal Hall;Wolfamalpha;2225;Keystone Light;75.0771553032459;137.456856829793;0.008104878015865;43.5786640087975
;198;Daphne;Summers;2013-03-03;T3;Albania;2010-01-25;Daphne Summers;Baidu;198;Smirnoff;34.7941284518662;101.119938721005;0.008140212860024;43.626947522921
;604;Doris;May;2009-04-15;te;Albania;2010-02-21;Doris May;Wolfamalpha;604;Budweiser;67.3428752316827;112.418609425155;0.008426211778273;91.0637300438544
89330ffe-009d-48d1-ac47-37114ff39535;2435;Erick;Flynn;2007-10-29;Xb;Albania;2006-04-04;Erick Flynn;Yandex.ru;2435;Malibu;123.800741728768;100.427297522513;0.008599859200697;30.3607555815767
0ccdd3ef-4bcf-456c-8c11-42a138e27212;8803;Erick;Poole;2020-11-28;HT;Albania;2016-09-18;Erick Poole;Wolfamalpha;8803;Brahma;76.6307878133984;120.862749902002;0.009081421889868;24.3724333780689
;903;Francesca;Ward;2012-10-22;Vn;Albania;2008-02-08;Francesca Ward;Go.com;903;Hennessy;91.8921510395092;50.0371887646789;0.009214949332743;34.1953108600319
;1858;Fred;Crawley;2010-03-16;Nn;Albania;2010-03-27;Fred Crawley;Yandex.ru;1858;Malibu;118.342304742123;129.180935320529;0.009360483386256;40.253263966764
a18bd953-6cbc-49ff-a0d3-77f7c30f72ee;7740;Georgia;Wallace;2009-10-18;IE;Albania;2017-06-20;Georgia Wallace;Baidu;7740;Evolution Fresh;92.213662333886;64.2539577210573;0.009503650017783;23.7610873797727
01091272-c8d9-4f9c-8c7b-a208c30cb27d;3598;Harvey;Wood;2017-07-01;c6;Albania;2008-10-06;Harvey Wood;DuckDuckGo;3598;Guaranito;111.706869474941;139.933785195432;0.009877922949324;21.8070848932523
7e423fd5-69fb-4890-973f-e3f34af0382c;7563;Jade;Chester;2021-12-12;HV;Albania;2008-10-12;Jade Chester;Bing;7563;Icehouse;120.67332070585;54.8340790373432;0.009879285939913;42.5404773194066
;844;Javier;Jackson;2010-10-30;bY;Albania;2010-12-01;Javier Jackson;AOL.com;844;Corona;127.618584211738;76.4316613056844;0.009891098835455;10.8395559712497
e6aac636-a374-4402-8d26-b260063fbff1;6859;Joseph;Salt;2011-11-26;HU;Albania;2011-02-17;Joseph Salt;AOL.com;6859;Skol;73.7587591264205;127.841330761947;0.010218753949841;31.2883292763905
3448c743-abef-435f-98c8-7810f543efb8;7080;Joseph;Talbot;2022-02-13;mY;Albania;2010-06-08;Joseph Talbot;Wolfamalpha;7080;Yanjing;88.9528270493973;73.7702286046791;0.010583339729618;36.7274908859876
42834e99-07e4-426a-8406-c7635d0475c3;5266;Josephine;Hopkinson;2007-05-02;BG;Albania;2018-06-03;Josephine Hopkinson;Yandex.ru;5266;Bacardi;108.53769799766;105.244634281492;0.010584522043627;81.450068515935
;1478;Mandy;Whitmore;2021-07-29;pg;Albania;2008-06-28;Mandy Whitmore;Yahoo;1478;Chivas Regal;38.0575063368573;139.732167546513;0.010785799478547;38.2124112715071
;1649;Manuel;Gibbons;2012-04-22;s1;Albania;2011-08-07;Manuel Gibbons;Baidu;1649;Mumm;70.7729614944071;68.1042746515499;0.010963432495931;96.8503349404085
827d5d47-c162-4456-a9fe-5799ee7164dd;9521;Marjorie;Wooldridge;2018-09-12;d3;Albania;2012-03-17;Marjorie Wooldridge;AOL.com;9521;Cappy;100.265157963273;79.2095380752392;0.01108509116391;107.120622927379
5a8954a8-6a66-4dea-9c08-94e133fc2c86;4369;Martha;Gallacher;2020-04-27;7D;Albania;2011-07-13;Martha Gallacher;Ask;4369;Tsingtao;94.81935118922;118.346223196176;0.011093663988213;81.3231165191732
aeb3ca74-1cb2-4005-be17-8ce16702ddd3;8337;Mary;Mason;2015-11-10;3V;Albania;2017-09-19;Mary Mason;DuckDuckGo;8337;Guaranito;95.040751166195;128.307307652807;0.011122954083198;70.3695066177144
;772;Melody;Ellwood;2017-02-13;LZ;Albania;2010-07-05;Melody Ellwood;Go.com;772;Ciroc;88.6245111127498;78.3371366282632;0.011151108895965;79.8239285293147
50708f5a-3357-4984-876f-488d9104ca09;5070;Michael;Pickard;2008-06-23;nf;Albania;2006-06-08;Michael Pickard;Google;5070;Guinness;100.254793460134;97.1123234336788;0.011673696810228;62.1042805463561
1f66dbd9-3aa0-4605-95aa-dca67500cd6f;8629;Noah;Nicolas;2019-05-21;5l;Albania;2017-07-22;Noah Nicolas;Bing;8629;Yanjing;32.772636266785;59.1077023386525;0.011699390137428;28.0014943513095
44e47008-72cc-4750-9035-4dc41c5ea27a;6746;Penelope;Shaw;2022-01-09;Jo;Albania;2018-08-09;Penelope Shaw;Ask;6746;Hennessy;89.8188461078419;99.2884462523686;0.011751618707437;67.0661686417023
0fa8a6f1-0193-4958-82c9-e8bf1dcab516;3687;Percy;Shelton;2007-07-05;4M;Albania;2014-09-17;Percy Shelton;Baidu;3687;Kool-Aid;112.120901026819;130.588088858215;0.011896593967405;46.0870293062586
;1831;Rae;Aldridge;2009-04-10;Mm;Albania;2006-11-22;Rae Aldridge;Bing;1831;Deep River Rock;121.202784482484;138.993402862453;0.012220699345796;33.0265042446677
dabbe8ae-b416-45fb-a601-4d4aca199348;7843;Renee;Moore;2016-05-22;lO;Albania;2008-06-15;Renee Moore;DuckDuckGo;7843;Aquafina;112.531316296445;112.435061828902;0.01223184774268;45.8877501077427
700f74e3-cf0f-4287-b1f1-9486a1261dd2;8250;Roger;Nayler;2011-03-26;v8;Albania;2020-08-30;Roger Nayler;Yandex.ru;8250;Bacardi;76.9505247385011;122.557527356109;0.012300647335267;21.8177607468412
e93ea1b5-aa0c-40f7-9daa-fe9f5de85109;2046;Rylee;Vallory;2018-01-07;yc;Albania;2017-04-03;Rylee Vallory;Baidu;2046;Jack Daniels;60.4612733435171;147.473758115188;0.012650450697472;90.120349788163
b2443b36-91b2-4b9e-8afa-4ca884545cd3;2626;Sadie;Morris;2021-05-30;PM;Albania;2007-11-05;Sadie Morris;DuckDuckGo;2626;Evolution Fresh;55.5848601714637;113.840944627691;0.013043502351755;18.5226853333985
20962805-8175-4d0d-b560-d8452487116e;2779;Sebastian;Simpson;2021-10-27;zn;Albania;2006-09-15;Sebastian Simpson;Yandex.ru;2779;Pepsi;86.000141191762;73.0000254111365;0.013324671896791;70.5762380750739
e7542986-1d34-4e7f-aede-56da132ee25c;4440;Sofie;Groves;2020-06-26;kr;Albania;2006-11-30;Sofie Groves;Ask;4440;Mumm;97.3307545587098;81.7169504052573;0.013368551625576;40.5951984331921
4b2c6d1e-a4be-4b29-b200-f2264df8676a;9749;Tyler;Holmes;2018-11-23;62;Albania;2006-12-16;Tyler Holmes;Baidu;9749;Heineken;110.186714409472;87.5948208959749;0.013468014548285;98.5207508357804
180f42a0-65ae-4c22-9022-5f14075eb289;8146;William;Bell;2015-08-02;PD;Albania;2021-06-12;William Bell;Baidu;8146;Pepsi;30.860538600879;139.680858143457;0.01352598146234;101.393763679729
;668;William;Glynn;2013-08-11;K4;Albania;2010-10-23;William Glynn;DuckDuckGo;668;Johnnie Walker;121.239899543691;125.421511646556;0.013600950601325;68.2966722861382
;631;Barney;Matthews;2017-04-06;GL;Algeria;2007-09-03;Barney Matthews;Yahoo;631;Z Lager;67.3141188962916;96.895369792774;0.013648030354478;41.7703927107017
;371;Bart;Armstrong;2012-07-10;Fq;Algeria;2007-03-09;Bart Armstrong;Wolfamalpha;371;Malibu;31.3143737145301;127.509115253812;0.013654455083262;35.8983471593346
;177;Beatrice;Flett;2007-07-14;Jc;Algeria;2014-02-08;Beatrice Flett;Ask;177;Strongbow;31.4854935517001;129.945407113035;0.013820653787731;91.7125748324732
f26d052b-1216-451c-933f-a367eb8b060c;8592;Benny;Malone;2009-03-02;B4;Algeria;2017-08-23;Benny Malone;DuckDuckGo;8592;Skol;90.9302476290289;149.440243663006;0.013902762445576;70.3286897141154
544d5945-9fe8-4924-845f-80b4b08fc3f5;3478;Blake;Vincent;2014-11-07;db;Algeria;2010-04-03;Blake Vincent;Ask;3478;SunnyD;49.6729178618048;138.069751411243;0.013911747380119;23.6318195753879
185c0ded-b386-4a0c-8e24-444787f12b70;2557;Bob;Flett;2012-08-15;4Z;Algeria;2020-08-02;Bob Flett;DuckDuckGo;2557;Tanqueray;127.360719509125;100.517947840746;0.014219143900191;108.446422463956
cf6b9815-802d-47de-b74c-50ca3a5925e3;9836;Carl;Nanton;2020-11-01;7g;Algeria;2006-10-08;Carl Nanton;Wolfamalpha;9836;Skol;43.1868968341439;93.3196262905;0.0142788086153;35.3789322988032
7e72240c-0842-4311-8aac-9541eee5eef3;4329;Chad;Lane;2009-05-31;Ci;Algeria;2009-03-11;Chad Lane;Yahoo;4329;Orange Bird;125.677152441199;106.618899052785;0.014511152643017;35.9828859022739
d9a66f83-b3a5-439b-9eeb-6b21e33b87e5;4514;Chris;Asher;2011-01-08;MQ;Algeria;2019-09-21;Chris Asher;DuckDuckGo;4514;Brahma;121.95362682685;119.873629061446;0.015073227237479;11.4672220030181
4a2eb523-be33-45fc-a26b-e57849d58f7d;2533;Daniel;Paterson;2012-09-24;zh;Algeria;2011-12-20;Daniel Paterson;AOL.com;2533;Kool-Aid;73.6979890687848;80.0484429546857;0.015094446491028;74.3051696928708
;564;Eduardo;Thorne;2020-02-06;Uw;Algeria;2009-09-19;Eduardo Thorne;AOL.com;564;Tanqueray;59.2735718825243;95.3222303936827;0.015095610178586;44.6901725775982
c7bab86c-435e-4602-a407-239b13e8d1b6;2032;Evie;Drake;2018-04-17;SI;Algeria;2019-03-31;Evie Drake;DuckDuckGo;2032;Evolution Fresh;94.6619729053518;113.26498189348;0.015290352057335;106.222217160846
33b04e98-56e0-489a-93ba-4c96c0bbd7a0;7050;Gabriel;Woodley;2016-10-11;7M;Algeria;2013-02-19;Gabriel Woodley;Go.com;7050;Ciroc;39.8768493472025;69.4761087468248;0.015328713699863;93.6034094042161
5edbd590-6f94-49e2-bca2-2cfcb55aa6c1;2253;Goldie;Franks;2009-07-14;RM;Algeria;2006-04-27;Goldie Franks;Google;2253;Granini;104.374349487188;88.698089958028;0.015437430243677;62.364531913942
07f27907-9adf-4f72-a425-5a7bc9c6de77;3477;Jacob;Daniells;2006-07-21;oB;Algeria;2020-08-04;Jacob Daniells;Bing;3477;Frooti;105.877679274826;83.1563269450126;0.015597127850911;14.7347333513828
c2ebcd7f-4eab-4336-88fe-c36a02f72e91;7746;Jayden;Nash;2016-02-13;uB;Algeria;2018-04-18;Jayden Nash;DuckDuckGo;7746;Cappy;31.452640851239;92.8870595055106;0.015660118784597;17.5778687221826
;428;Jayden;Ranks;2018-04-08;vx;Algeria;2021-12-26;Jayden Ranks;Go.com;428;Malibu;114.035551319847;123.054331194635;0.015765439260642;82.5589488053503
b1092df1-b403-4d0a-ad15-024cf09de8d2;9456;Jenna;Wallace;2015-04-05;zp;Algeria;2017-07-14;Jenna Wallace;Bing;9456;Blue Moon;63.0309478738489;133.180404439653;0.015795058578157;75.6548494033771
5b8c162f-b382-4660-8b9b-166a416835ad;2638;John;Spencer;2013-11-11;4z;Algeria;2010-05-11;John Spencer;Google;2638;Agua Vida;61.1650177045562;146.491501429813;0.015843792360203;35.7659291498204
b4917934-1e13-40f3-8ab9-433ff4409888;7826;Julia;Morris;2007-04-25;fQ;Algeria;2010-07-03;Julia Morris;Go.com;7826;Mumm;68.4395351770518;56.0277477200272;0.015881914652829;35.0639654225968
bbae4674-2102-4a9a-a989-48a684f0e271;9030;Leah;Blythe;2012-06-04;Mk;Algeria;2007-01-30;Leah Blythe;Go.com;9030;Moutai;124.488341469545;145.486963514465;0.015992287553843;62.9216798883498
1409d8eb-f8ae-44d4-bffb-0f16587a8052;8442;Leroy;Simpson;2009-04-25;PB;Algeria;2022-01-27;Leroy Simpson;Baidu;8442;Skol;86.2538122163405;78.7691890507793;0.016170722439965;102.957993658706
;1320;Logan;Carpenter;2016-01-23;Ku;Algeria;2019-12-27;Logan Carpenter;Go.com;1320;Corona;59.0288601704076;63.9030969268191;0.01638538391161;104.664756894887
f3685c75-1745-4b7b-a4e2-898cabd0d181;3452;Lucas;Amstead;2011-06-15;pC;Algeria;2019-12-09;Lucas Amstead;DuckDuckGo;3452;SunnyD;54.417507429336;135.309333008858;0.016398013111389;76.7935528209403
;1468;Matt;Potter;2014-05-05;Fo;Algeria;2020-05-10;Matt Potter;Go.com;1468;Bud Light;42.9343079076774;135.945673805171;0.016505438842115;107.983273727346
6fb34a51-e07b-48cc-b586-19cfb8934819;6242;Nathan;Curtis;2014-11-06;Uf;Algeria;2013-10-25;Nathan Curtis;Wolfamalpha;6242;Jack Daniels;33.9932117247922;131.085186078253;0.016618072063019;56.8555577750576
96ed7c9f-08c3-4bf7-8754-876c98534f4d;2026;Ramon;Cobb;2017-11-04;89;Algeria;2007-04-24;Ramon Cobb;Yandex.ru;2026;Aquafina;122.669898653715;85.084027810527;0.016738497194247;19.6338411139482
dde6c9d4-3aa8-44be-b280-611989e77aa1;5080;Ramon;Neal;2020-05-10;iI;Algeria;2020-05-18;Ramon Neal;Baidu;5080;Martell;115.402610898671;80.7182491215497;0.017020890497147;46.1333762352045
;1949;Ramon;Nicolas;2015-06-16;XZ;Algeria;2019-02-08;Ramon Nicolas;Yahoo;1949;Kool-Aid;97.6228482935684;136.384099581923;0.017172152650157;109.450676618819
;18;Rosie;Pearson;2017-08-10;Z8;Algeria;2014-12-14;Rosie Pearson;Google;18;Ciroc;121.746332261128;100.150149725913;0.01723771403415;75.3996895362622
;1094;Summer;Gray;2011-03-12;Nn;Algeria;2018-04-05;Summer Gray;DuckDuckGo;1094;Coca Cola;42.1410245425725;117.003010454123;0.017281603541822;66.0977571323038
3f4521a3-d156-4b66-9eb6-4193e7223ee0;4917;Teagan;Baker;2008-11-13;cH;Algeria;2012-10-23;Teagan Baker;Yandex.ru;4917;Moutai;118.267253451174;74.4652930742434;0.017726364553779;72.8026556395007
;218;William;Styles;2018-11-12;E8;Algeria;2012-11-13;William Styles;AOL.com;218;Guinness;43.9621496489095;105.48404112667;0.017752009917866;90.086638873949
a7789ee1-9a82-42b5-9581-3161dff48991;9462;Agnes;Lewis;2013-01-04;gL;Andorra;2006-09-21;Agnes Lewis;Ask;9462;Grolsch;84.9806295502841;122.515655708739;0.017970902853632;13.6089666907717
cb1753ba-4d8a-4599-9f62-fcd902d6c2f5;6596;Alexa;Sinclair;2016-01-18;PS;Andorra;2010-10-23;Alexa Sinclair;DuckDuckGo;6596;Grolsch;87.694964850645;142.256773727134;0.018238880214393;21.3487396977603
